frame_number,timestamp,track_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,base_x,base_y,latitude,longitude,map_px,map_py
8,5.542,2,car,0.25,543,241,650,310,596,275,597,310,44.655437,10.934557,2028,1373
8,5.542,3,car,0.25,478,230,543,284,510,257,511,284,44.655418,10.93464,2255,1423
8,5.542,5,car,0.25,530,212,612,250,571,231,571,250,44.655356,10.934732,2504,1593
9,6.028,1,car,0.25,386,320,574,439,480,379,480,439,44.655523,10.934424,1669,1139
9,6.028,2,car,0.25,545,241,653,310,599,275,599,310,44.655436,10.934556,2027,1374
9,6.028,3,car,0.25,479,231,543,284,511,257,511,284,44.655418,10.93464,2255,1423
9,6.028,5,car,0.25,526,213,613,253,569,233,569,253,44.655361,10.934721,2474,1577
9,6.028,6,car,0.2808,478,228,585,282,531,255,531,282,44.655413,10.93464,2253,1437
10,6.51,1,car,0.25,377,322,569,444,473,383,473,444,44.655525,10.934422,1662,1133
10,6.51,2,car,0.25,546,242,657,312,601,277,602,312,44.655438,10.934552,2014,1369
10,6.51,3,car,0.25,480,231,544,284,512,257,512,284,44.655418,10.93464,2254,1423
10,6.51,5,car,0.25,526,213,612,253,569,233,569,253,44.655361,10.934721,2474,1577
11,6.988,1,car,0.25,367,324,564,449,465,386,466,449,44.655527,10.934419,1655,1128
11,6.988,2,car,0.25,548,243,658,313,603,278,603,313,44.655439,10.934549,2008,1367
11,6.988,3,car,0.25,481,232,544,285,512,258,512,285,44.655419,10.934637,2247,1420
11,6.988,5,car,0.25,525,212,610,252,567,232,568,252,44.65536,10.934725,2486,1581
12,7.509,1,car,0.25,359,326,558,453,458,389,459,453,44.655529,10.934417,1650,1123
12,7.509,2,car,0.25,552,245,660,313,606,279,606,313,44.655438,10.934549,2006,1368
12,7.509,3,car,0.25,481,231,545,284,513,257,513,284,44.655418,10.93464,2253,1424
12,7.509,5,car,0.25,525,212,608,252,566,232,567,252,44.65536,10.934726,2487,1581
12,7.509,7,car,0.308,479,225,583,281,531,253,531,281,44.655412,10.934642,2261,1441
13,8.025,1,car,0.25,353,328,552,456,452,392,453,456,44.65553,10.934416,1647,1120
13,8.025,2,car,0.25,554,245,663,313,608,279,609,313,44.655438,10.934548,2004,1369
13,8.025,3,car,0.25,483,231,546,283,514,257,514,283,44.655417,10.934642,2260,1427
13,8.025,5,car,0.25,525,212,607,252,566,232,566,252,44.65536,10.934726,2488,1580
13,8.025,7,car,0.25,514,218,605,267,559,242,560,267,44.655387,10.934675,2349,1507
14,8.518,1,car,0.25,347,332,545,459,446,395,446,459,44.655531,10.934416,1645,1116
14,8.518,2,car,0.25,555,245,666,313,610,279,610,313,44.655438,10.934547,2003,1369
14,8.518,3,car,0.25,483,232,546,283,514,257,515,283,44.655416,10.934642,2259,1428
14,8.518,5,car,0.25,523,213,607,255,565,234,565,255,44.655366,10.934715,2457,1565
14,8.518,7,car,0.25,521,218,609,266,565,242,565,266,44.655385,10.934676,2353,1513
15,9.021,1,car,0.25,340,334,538,461,439,397,439,461,44.655532,10.934415,1644,1113
15,9.021,2,car,0.25,555,244,669,314,612,279,612,314,44.655439,10.934545,1997,1367
15,9.021,3,car,0.25,484,232,546,283,515,257,515,283,44.655416,10.934642,2259,1428
15,9.021,5,car,0.25,521,213,607,256,564,234,564,256,44.655368,10.934711,2448,1559
15,9.021,7,car,0.25,528,217,614,264,571,240,571,264,44.655381,10.934681,2366,1524
16,9.496,1,car,0.25,333,338,533,466,433,402,433,466,44.655534,10.934413,1637,1108
16,9.496,2,car,0.25,557,245,672,315,614,280,614,315,44.65544,10.934543,1990,1365
16,9.496,3,car,0.25,485,233,546,282,515,257,515,282,44.655415,10.934644,2266,1431
16,9.496,5,car,0.25,523,214,604,256,563,235,564,256,44.655368,10.934711,2448,1559
16,9.496,7,car,0.25,536,216,619,261,577,238,577,261,44.655375,10.934689,2388,1541
17,9.97,1,car,0.25,324,340,527,470,425,405,426,470,44.655536,10.934411,1633,1104
17,9.97,2,car,0.25,558,245,674,316,616,280,616,316,44.65544,10.93454,1984,1363
17,9.97,3,car,0.25,487,233,549,282,518,257,518,282,44.655415,10.934644,2264,1432
17,9.97,5,car,0.25,523,214,602,256,562,235,562,256,44.655368,10.934712,2450,1558
17,9.97,7,car,0.25,543,216,624,259,583,237,583,259,44.65537,10.934694,2401,1553
18,10.441,1,car,0.25,316,341,524,473,420,407,420,473,44.655537,10.93441,1630,1101
18,10.441,2,car,0.25,560,246,676,318,618,282,618,318,44.655442,10.934536,1973,1358
18,10.441,3,car,0.25,488,234,550,282,519,258,519,282,44.655415,10.934643,2263,1433
18,10.441,5,car,0.25,523,215,599,255,561,235,561,255,44.655367,10.934716,2461,1563
18,10.441,7,car,0.25,551,215,628,257,589,236,590,257,44.655366,10.934699,2414,1566
19,10.915,1,car,0.25,308,343,520,478,414,410,414,478,44.655539,10.934408,1623,1096
19,10.915,2,car,0.25,561,247,678,319,619,283,619,319,44.655443,10.934534,1967,1356
19,10.915,3,car,0.25,489,235,552,282,520,258,521,282,44.655415,10.934642,2261,1433
19,10.915,5,car,0.25,525,215,598,255,561,235,561,255,44.655367,10.934716,2461,1563
19,10.915,7,car,0.25,558,214,633,254,595,234,596,254,44.655359,10.934708,2438,1584
20,11.397,1,car,0.25,301,345,516,481,408,413,408,481,44.65554,10.934407,1621,1093
20,11.397,2,car,0.25,562,248,680,321,621,284,621,321,44.655444,10.93453,1956,1352
20,11.397,3,car,0.25,490,236,554,283,522,259,522,283,44.655416,10.93464,2253,1430
20,11.397,5,car,0.25,526,216,594,253,560,234,560,253,44.655363,10.934724,2483,1572
20,11.397,7,car,0.25,566,213,638,252,602,232,602,252,44.655354,10.934713,2453,1597
21,11.886,1,car,0.25,295,347,514,485,404,416,404,485,44.655541,10.934405,1616,1090
21,11.886,2,car,0.25,562,248,682,322,622,285,622,322,44.655445,10.934528,1951,1350
21,11.886,3,car,0.25,491,236,556,283,523,259,523,283,44.655415,10.93464,2253,1431
21,11.886,5,car,0.25,523,215,592,254,557,234,558,254,44.655366,10.934721,2474,1566
21,11.886,7,car,0.25,573,212,643,250,608,231,608,250,44.655349,10.934719,2469,1611
22,12.582,1,car,0.25,283,350,504,490,393,420,394,490,44.655543,10.934403,1611,1085
22,12.582,2,car,0.25,565,249,684,324,624,286,624,324,44.655447,10.934525,1941,1345
22,12.582,3,car,0.25,493,236,559,284,526,260,526,284,44.655416,10.934636,2243,1428
22,12.582,5,car,0.25,520,214,589,253,554,233,555,253,44.655364,10.934726,2487,1570
22,12.582,7,car,0.25,581,211,648,247,614,229,614,247,44.655342,10.934729,2495,1631
23,13.324,1,car,0.25,273,353,499,495,386,424,386,495,44.655544,10.934401,1606,1081
23,13.324,2,car,0.25,567,250,685,325,626,287,626,325,44.655448,10.934522,1935,1343
23,13.324,3,car,0.25,494,237,563,285,528,261,529,285,44.655417,10.934632,2233,1426
23,13.324,5,car,0.25,518,214,588,253,553,233,553,253,44.655364,10.934726,2489,1569
23,13.324,7,car,0.25,588,210,653,245,620,227,621,245,44.655336,10.934735,2511,1647
