frame_number,timestamp,track_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,base_x,base_y,latitude,longitude,map_px,map_py
9,5.735,1,car,0.9461,386,321,574,440,480,380,480,440,44.655523,10.934424,1667,1138
9,5.735,2,car,0.9,546,242,653,311,599,276,599,311,44.655437,10.934554,2021,1371
9,5.735,3,car,0.8991,480,232,543,285,511,258,511,285,44.65542,10.934638,2248,1419
9,5.735,4,car,0.8051,525,213,616,254,570,233,570,254,44.655363,10.934717,2463,1572
10,6.269,1,car,0.9456,377,322,569,444,473,383,473,444,44.655525,10.934422,1662,1133
10,6.269,2,car,0.903,547,242,657,312,602,277,602,312,44.655438,10.934552,2014,1369
10,6.269,3,car,0.8949,481,232,544,285,512,258,512,285,44.655419,10.934637,2247,1420
10,6.269,4,car,0.7935,524,213,615,254,569,233,569,254,44.655364,10.934717,2464,1571
11,6.77,1,car,0.9403,368,324,564,449,466,386,466,449,44.655527,10.934419,1655,1128
11,6.77,2,car,0.9027,549,243,658,313,603,278,603,313,44.655439,10.934549,2008,1367
11,6.77,3,car,0.8964,481,233,544,285,512,259,512,285,44.655419,10.934637,2247,1420
11,6.77,4,car,0.8168,524,213,612,253,568,233,568,253,44.655362,10.934721,2475,1576
12,7.252,1,car,0.9347,360,327,558,453,459,390,459,453,44.655529,10.934417,1650,1123
12,7.252,2,car,0.9017,552,245,660,314,606,279,606,314,44.65544,10.934547,2001,1365
12,7.252,3,car,0.8923,481,232,545,284,513,258,513,284,44.655418,10.93464,2253,1424
12,7.252,4,car,0.8051,524,212,611,253,567,232,567,253,44.655362,10.934722,2476,1576
13,7.727,1,car,0.9353,354,329,552,456,453,392,453,456,44.65553,10.934416,1647,1120
13,7.727,2,car,0.9036,554,245,664,314,609,279,609,314,44.655439,10.934546,1999,1366
13,7.727,3,car,0.8898,483,232,546,284,514,258,514,284,44.655418,10.934639,2252,1424
13,7.727,4,car,0.8076,524,213,609,253,566,233,566,253,44.655362,10.934722,2477,1575
14,8.162,1,car,0.9471,347,332,545,459,446,395,446,459,44.655531,10.934416,1645,1116
14,8.162,2,car,0.9078,555,245,667,314,611,279,611,314,44.655439,10.934545,1997,1367
14,8.162,3,car,0.888,483,232,547,284,515,258,515,284,44.655418,10.934639,2252,1424
14,8.162,4,car,0.8086,521,213,610,255,565,234,565,255,44.655366,10.934715,2457,1565
15,8.587,1,car,0.9347,341,335,539,462,440,398,440,462,44.655532,10.934414,1641,1113
15,8.587,2,car,0.9059,556,245,669,315,612,280,612,315,44.65544,10.934543,1992,1364
15,8.587,3,car,0.8873,484,233,547,283,515,258,515,283,44.655416,10.934642,2259,1428
15,8.587,4,car,0.8194,521,213,609,257,565,235,565,257,44.65537,10.934707,2437,1555
16,9.012,1,car,0.9342,333,338,534,466,433,402,433,466,44.655534,10.934413,1637,1108
16,9.012,2,car,0.9072,557,245,672,316,614,280,614,316,44.655441,10.934541,1985,1362
16,9.012,3,car,0.8894,485,234,547,283,516,258,516,283,44.655416,10.934641,2258,1428
16,9.012,4,car,0.8185,522,214,606,257,564,235,564,257,44.65537,10.934708,2438,1554
17,9.453,1,car,0.9385,324,340,528,470,426,405,426,470,44.655536,10.934411,1633,1104
17,9.453,2,car,0.9084,559,246,674,317,616,281,616,317,44.655441,10.934539,1979,1360
17,9.453,3,car,0.8962,487,234,549,283,518,258,518,283,44.655416,10.934641,2257,1429
17,9.453,4,car,0.828,522,215,604,256,563,235,563,256,44.655368,10.934712,2449,1559
18,9.875,1,car,0.9332,317,342,524,474,420,408,420,474,44.655537,10.934409,1628,1100
18,9.875,2,car,0.9083,560,247,677,319,618,283,618,319,44.655443,10.934535,1968,1356
18,9.875,3,car,0.9019,488,235,551,283,519,259,519,283,44.655416,10.934641,2256,1429
18,9.875,4,car,0.8283,523,215,601,256,562,235,562,256,44.655368,10.934712,2450,1558
19,10.3,1,car,0.9368,309,344,520,478,414,411,414,478,44.655539,10.934408,1623,1096
19,10.3,2,car,0.9033,561,248,678,320,619,284,619,320,44.655444,10.934532,1962,1354
19,10.3,3,car,0.8985,490,236,553,283,521,259,521,283,44.655416,10.93464,2254,1430
19,10.3,4,car,0.8351,524,216,599,256,561,236,561,256,44.655368,10.934712,2451,1558
20,10.717,1,car,0.9307,301,345,516,482,408,413,408,482,44.65554,10.934406,1619,1093
20,10.717,2,car,0.8991,562,248,681,321,621,284,621,321,44.655444,10.93453,1956,1352
20,10.717,3,car,0.9007,491,236,554,283,522,259,522,283,44.655416,10.93464,2253,1430
20,10.717,4,car,0.8339,525,216,596,254,560,235,560,254,44.655365,10.93472,2472,1567
21,11.142,1,car,0.9267,295,347,514,486,404,416,404,486,44.655541,10.934404,1614,1089
21,11.142,2,car,0.8974,563,248,682,323,622,285,622,323,44.655446,10.934526,1946,1347
21,11.142,3,car,0.8986,492,236,556,283,524,259,524,283,44.655415,10.934639,2252,1431
21,11.142,4,car,0.8318,523,215,593,254,558,234,558,254,44.655366,10.934721,2474,1566
22,11.591,1,car,0.927,284,351,505,490,394,420,394,490,44.655543,10.934403,1611,1085
22,11.591,2,car,0.8947,565,249,684,324,624,286,624,324,44.655447,10.934525,1941,1345
22,11.591,3,car,0.9011,494,237,560,284,527,260,527,284,44.655416,10.934635,2242,1429
22,11.591,4,car,0.8345,520,215,590,253,555,234,555,253,44.655364,10.934726,2487,1570
23,12.033,1,car,0.93,274,353,500,496,387,424,387,496,44.655544,10.934401,1604,1080
23,12.033,2,car,0.8983,568,251,685,325,626,288,626,325,44.655448,10.934522,1935,1343
23,12.033,3,car,0.8949,495,237,564,286,529,261,529,286,44.655418,10.93463,2226,1423
23,12.033,4,car,0.8399,518,214,589,253,553,233,553,253,44.655364,10.934726,2489,1569
24,12.465,1,car,0.9324,263,355,492,499,377,427,377,499,44.655546,10.9344,1603,1077
24,12.465,2,car,0.8969,569,251,686,326,627,288,627,326,44.655448,10.93452,1929,1341
24,12.465,3,car,0.8927,496,239,567,287,531,263,531,287,44.655419,10.934627,2218,1420
24,12.465,4,car,0.8056,518,214,586,252,552,233,552,252,44.655363,10.934731,2501,1574
25,12.91,1,car,0.9355,250,358,481,504,365,431,365,504,44.655547,10.934399,1600,1072
25,12.91,2,car,0.9,569,251,688,327,628,289,628,327,44.655449,10.934518,1924,1339
25,12.91,3,car,0.8758,497,240,570,289,533,264,533,289,44.655421,10.934621,2202,1414
25,12.91,4,car,0.7622,521,214,587,251,554,232,554,251,44.65536,10.934734,2510,1580
26,13.355,1,car,0.9336,242,361,473,507,357,434,357,507,44.655549,10.934398,1598,1069
26,13.355,2,car,0.9016,571,252,688,329,629,290,629,329,44.655451,10.934515,1915,1335
26,13.355,3,car,0.8722,498,240,573,290,535,265,535,290,44.655422,10.934618,2194,1412
26,13.355,4,car,0.637,526,214,589,252,557,233,557,252,44.655362,10.934729,2496,1576
27,13.793,1,car,0.9331,229,364,463,513,346,438,346,513,44.65555,10.934397,1593,1064
27,13.793,2,car,0.9083,572,253,688,330,630,291,630,330,44.655451,10.934513,1910,1333
27,13.793,3,car,0.8779,498,240,575,290,536,265,536,290,44.655422,10.934617,2193,1412
27,13.793,4,car,0.7134,521,214,585,251,553,232,553,251,44.65536,10.934735,2511,1580
28,14.231,1,car,0.9293,216,367,456,519,336,443,336,519,44.655552,10.934395,1588,1059
28,14.231,2,car,0.9142,573,255,688,331,630,293,630,331,44.655452,10.934512,1906,1331
28,14.231,3,car,0.878,497,240,578,292,537,266,537,292,44.655424,10.934612,2179,1406
29,14.667,1,car,0.929,211,368,454,523,332,445,332,523,44.655553,10.934393,1584,1057
29,14.667,2,car,0.9159,574,256,687,332,630,294,630,332,44.655453,10.93451,1902,1328
29,14.667,3,car,0.8774,498,240,579,292,538,266,538,292,44.655424,10.934612,2178,1406
30,15.143,1,car,0.9244,208,371,449,525,328,448,328,525,44.655554,10.934392,1582,1055
30,15.143,2,car,0.9223,574,257,688,333,631,295,631,333,44.655454,10.934508,1897,1326
30,15.143,3,car,0.8703,497,239,582,294,539,266,539,294,44.655427,10.934607,2165,1400
30,15.143,4,car,0.6196,515,213,574,248,544,230,544,248,44.655356,10.93475,2552,1591
31,15.594,1,car,0.9211,197,372,445,530,321,451,321,530,44.655555,10.934391,1578,1051
31,15.594,2,car,0.9235,575,258,688,334,631,296,631,334,44.655455,10.934507,1893,1324
31,15.594,3,car,0.8676,498,238,584,294,541,266,541,294,44.655426,10.934606,2163,1401
31,15.594,4,car,0.6262,514,215,572,248,543,231,543,248,44.655356,10.93475,2553,1591
32,16.019,1,car,0.9278,184,374,437,536,310,455,310,536,44.655557,10.934389,1573,1047
32,16.019,2,car,0.9258,575,259,688,336,631,297,631,336,44.655456,10.934504,1884,1320
32,16.019,3,car,0.8722,500,238,587,295,543,266,543,295,44.655427,10.934603,2155,1399
32,16.019,4,car,0.6423,514,215,569,246,541,230,541,246,44.655353,10.934759,2578,1601
33,16.459,1,car,0.9162,174,378,432,543,303,460,303,543,44.655558,10.934387,1566,1043
33,16.459,2,car,0.9239,577,260,688,336,632,298,632,336,44.655456,10.934504,1884,1320
33,16.459,3,car,0.8751,501,238,589,295,545,266,545,295,44.655427,10.934603,2154,1399
33,16.459,5,car,0.8151,580,207,621,240,600,223,600,240,44.655328,10.934764,2592,1667
34,16.894,1,car,0.9306,157,381,415,548,286,464,286,548,44.65556,10.934387,1566,1038
34,16.894,2,car,0.9218,578,261,689,337,633,299,633,337,44.655457,10.934502,1879,1318
34,16.894,3,car,0.8582,504,239,592,295,548,267,548,295,44.655427,10.934602,2151,1400
34,16.894,5,car,0.8531,578,207,619,239,598,223,598,239,44.655326,10.93477,2606,1673
35,17.331,1,car,0.9288,143,387,397,553,270,470,270,553,44.655561,10.934386,1565,1034
35,17.331,2,car,0.9213,579,261,689,338,634,299,634,338,44.655458,10.9345,1874,1316
35,17.331,3,car,0.8404,506,241,591,296,548,268,548,296,44.655428,10.9346,2145,1397
35,17.331,5,car,0.7963,577,208,616,238,596,223,596,238,44.655324,10.934775,2621,1678
36,17.766,1,car,0.9199,129,390,385,559,257,474,257,559,44.655563,10.934385,1561,1029
36,17.766,2,car,0.9216,580,262,689,339,634,300,634,339,44.655458,10.934499,1871,1314
36,17.766,3,car,0.8372,508,243,591,297,549,270,549,297,44.655428,10.934597,2138,1395
36,17.766,5,car,0.8313,570,207,612,239,591,223,591,239,44.655328,10.934772,2614,1669
36,17.766,6,bicycle,0.7519,2,384,36,487,19,435,19,487,44.655562,10.93446,1765,1033
37,18.217,1,car,0.922,114,392,375,565,244,478,244,565,44.655565,10.934384,1558,1025
37,18.217,2,car,0.925,580,262,690,340,635,301,635,340,44.655459,10.934497,1866,1312
37,18.217,3,car,0.8398,510,243,593,297,551,270,551,297,44.655428,10.934596,2136,1395
37,18.217,5,car,0.8453,568,207,612,239,590,223,590,239,44.655328,10.934773,2615,1668
37,18.217,6,bicycle,0.8169,6,383,39,483,22,433,22,483,44.655561,10.934462,1772,1036
37,18.217,4,car,0.8132,505,220,560,251,532,235,532,251,44.655364,10.934742,2531,1570
38,18.651,1,car,0.9124,102,396,365,572,233,484,233,572,44.655566,10.934382,1553,1021
38,18.651,2,car,0.921,580,262,690,342,635,302,635,342,44.655461,10.934494,1858,1308
38,18.651,3,car,0.8379,510,243,594,297,552,270,552,297,44.655428,10.934596,2136,1396
38,18.651,5,car,0.8532,566,205,612,239,589,222,589,239,44.655328,10.934773,2616,1668
38,18.651,6,bicycle,0.7948,7,376,44,485,25,430,25,485,44.655561,10.934461,1767,1035
38,18.651,4,car,0.8123,500,221,563,256,531,238,531,256,44.655374,10.934723,2479,1544
39,19.103,1,car,0.9216,92,400,357,579,224,489,224,579,44.655568,10.93438,1547,1017
39,19.103,2,car,0.9143,579,263,691,345,635,304,635,345,44.655463,10.93449,1847,1302
39,19.103,3,car,0.8288,512,243,597,298,554,270,554,298,44.655429,10.934594,2128,1393
39,19.103,5,car,0.8722,561,204,610,239,585,221,585,239,44.655329,10.934775,2620,1666
39,19.103,6,bicycle,0.8225,8,368,49,486,28,427,28,486,44.655561,10.934459,1764,1035
39,19.103,4,car,0.8492,497,222,564,260,530,241,530,260,44.655381,10.934708,2440,1525
40,19.534,1,car,0.9354,79,405,347,586,213,495,213,586,44.655569,10.934378,1543,1013
40,19.534,2,car,0.9064,580,264,690,346,635,305,635,346,44.655463,10.934489,1843,1300
40,19.534,3,car,0.8007,516,244,599,297,557,270,557,297,44.655428,10.934595,2132,1397
40,19.534,5,car,0.8641,558,204,607,239,582,221,582,239,44.655329,10.934776,2623,1664
40,19.534,6,bicycle,0.8282,10,366,53,486,31,426,31,486,44.655561,10.934459,1762,1035
40,19.534,4,car,0.8452,495,222,563,263,529,242,529,263,44.655386,10.934698,2412,1511
41,19.965,1,car,0.8923,68,406,342,593,205,499,205,593,44.65557,10.934376,1537,1010
41,19.965,2,car,0.9026,579,264,689,347,634,305,634,347,44.655464,10.934487,1840,1298
41,19.965,3,car,0.8007,516,244,600,297,558,270,558,297,44.655427,10.934595,2131,1398
41,19.965,5,car,0.8627,556,205,606,240,581,222,581,240,44.655332,10.934771,2611,1657
41,19.965,6,bicycle,0.7712,13,370,56,488,34,429,34,488,44.655561,10.934457,1757,1035
41,19.965,4,car,0.8755,492,222,565,267,528,244,528,267,44.655392,10.934685,2377,1493
42,20.407,1,car,0.8546,55,410,329,599,192,504,192,599,44.655572,10.934375,1534,1006
42,20.407,2,car,0.8771,578,264,688,349,633,306,633,349,44.655466,10.934485,1834,1293
42,20.407,3,car,0.8233,519,243,605,298,562,270,562,298,44.655428,10.934591,2122,1396
42,20.407,5,car,0.8455,552,207,601,241,576,224,576,241,44.655335,10.934769,2604,1648
42,20.407,6,bicycle,0.7659,16,374,59,485,37,429,37,485,44.65556,10.934459,1762,1037
42,20.407,4,car,0.8784,492,222,565,269,528,245,528,269,44.655395,10.934679,2360,1485
43,20.836,1,car,0.9053,42,413,320,605,181,509,181,605,44.655573,10.934374,1531,1003
43,20.836,2,car,0.877,578,266,686,349,632,307,632,349,44.655466,10.934485,1834,1293
43,20.836,3,car,0.8648,518,243,606,299,562,271,562,299,44.655429,10.934589,2116,1393
43,20.836,5,car,0.8413,548,208,597,241,572,224,572,241,44.655336,10.93477,2608,1646
43,20.836,6,bicycle,0.8177,21,376,64,483,42,429,42,483,44.65556,10.934459,1764,1038
43,20.836,4,car,0.8864,492,222,563,270,527,246,527,270,44.655397,10.934676,2352,1481
44,21.27,1,car,0.8745,28,420,305,611,166,515,166,611,44.655574,10.934373,1529,999
44,21.27,2,car,0.8597,579,270,682,350,630,310,630,350,44.655467,10.934485,1832,1291
44,21.27,3,car,0.8657,520,243,608,300,564,271,564,300,44.65543,10.934586,2108,1391
44,21.27,5,car,0.8068,544,208,593,240,568,224,568,240,44.655335,10.934776,2624,1650
44,21.27,6,bicycle,0.8485,27,377,71,480,49,428,49,480,44.655559,10.934461,1768,1041
44,21.27,4,car,0.8796,494,222,563,269,528,245,528,269,44.655395,10.934679,2360,1485
45,21.709,1,car,0.8784,10,425,289,619,149,522,149,619,44.655576,10.934372,1526,995
45,21.709,2,car,0.8822,576,268,681,350,628,309,628,350,44.655467,10.934485,1833,1290
45,21.709,3,car,0.8301,523,243,612,301,567,272,567,301,44.655431,10.934583,2100,1389
45,21.709,5,car,0.7666,536,209,587,242,561,225,561,242,44.65534,10.93477,2607,1634
45,21.709,6,bicycle,0.8385,33,368,81,475,57,421,57,475,44.655557,10.934464,1775,1045
45,21.709,4,car,0.8462,496,221,566,269,531,245,531,269,44.655395,10.934678,2357,1486
46,22.147,2,car,0.8472,575,272,677,351,626,311,626,351,44.655468,10.934484,1831,1288
46,22.147,3,car,0.8086,524,243,615,301,569,272,569,301,44.655431,10.934583,2099,1389
46,22.147,5,car,0.7076,528,210,580,243,554,226,554,243,44.655344,10.934768,2601,1625
46,22.147,6,bicycle,0.7693,39,371,86,470,62,420,62,470,44.655556,10.934467,1784,1049
46,22.147,4,car,0.7153,497,221,568,270,532,245,532,270,44.655396,10.934675,2348,1483
47,22.593,2,car,0.8441,576,279,672,353,624,316,624,353,44.65547,10.934482,1825,1283
47,22.593,3,car,0.8007,526,243,618,302,572,272,572,302,44.655431,10.93458,2091,1388
47,22.593,6,bicycle,0.7737,42,362,92,467,67,414,67,467,44.655555,10.934468,1788,1051
47,22.593,4,car,0.7666,496,221,565,269,530,245,530,269,44.655395,10.934678,2358,1486
48,23.021,2,car,0.8942,571,277,673,355,622,316,622,355,44.655471,10.93448,1819,1279
48,23.021,3,car,0.7789,528,243,620,302,574,272,574,302,44.655431,10.934579,2089,1388
48,23.021,6,bicycle,0.7464,45,355,99,465,72,410,72,465,44.655554,10.934469,1791,1053
48,23.021,4,car,0.7891,496,223,564,269,530,246,530,269,44.655395,10.934678,2358,1486
48,23.021,8,car,0.7585,482,219,517,249,499,234,499,249,44.655366,10.934761,2584,1565
49,23.488,2,car,0.878,569,279,672,358,620,318,620,358,44.655473,10.934476,1810,1273
49,23.488,3,car,0.7832,531,244,622,303,576,273,576,303,44.655432,10.934577,2082,1386
49,23.488,4,car,0.789,500,227,562,270,531,248,531,270,44.655396,10.934675,2348,1482
49,23.488,8,car,0.807,482,220,518,249,500,234,500,249,44.655366,10.934761,2583,1565
50,23.917,2,car,0.8916,567,281,672,361,619,321,619,361,44.655475,10.934473,1801,1268
50,23.917,3,car,0.7612,533,245,624,304,578,274,578,304,44.655433,10.934574,2075,1384
50,23.917,4,car,0.7908,501,229,562,271,531,250,531,271,44.655398,10.934672,2340,1478
50,23.917,8,car,0.8242,476,222,510,250,493,236,493,250,44.655369,10.934759,2578,1557
50,23.917,6,bicycle,0.6663,59,361,111,463,85,412,85,463,44.655553,10.934469,1790,1056
51,24.349,2,car,0.9203,563,279,672,362,617,320,617,362,44.655476,10.934472,1799,1266
51,24.349,3,car,0.7985,536,246,625,304,580,275,580,304,44.655433,10.934573,2073,1384
51,24.349,4,car,0.8042,500,228,563,272,531,250,531,272,44.655399,10.934669,2332,1474
51,24.349,8,car,0.7882,472,221,508,250,490,235,490,250,44.65537,10.93476,2581,1555
51,24.349,6,bicycle,0.608,65,358,119,458,92,408,92,458,44.655551,10.934472,1798,1061
52,24.759,2,car,0.9263,559,278,672,363,615,320,615,363,44.655477,10.934472,1797,1263
52,24.759,3,car,0.7503,537,246,626,304,581,275,581,304,44.655432,10.934573,2073,1385
52,24.759,4,car,0.8173,500,227,563,272,531,249,531,272,44.655399,10.934669,2332,1474
52,24.759,8,car,0.7901,466,218,506,250,486,234,486,250,44.65537,10.934762,2585,1553
52,24.759,1,car,0.7554,0,460,245,673,122,566,122,673,44.655582,10.934355,1481,977
53,25.15,2,car,0.9181,555,278,670,365,612,321,612,365,44.655479,10.93447,1792,1259
53,25.15,3,car,0.7652,538,246,626,304,582,275,582,304,44.655432,10.934573,2072,1385
53,25.15,4,car,0.8224,499,226,564,272,531,249,531,272,44.655399,10.934669,2332,1474
53,25.15,8,car,0.778,462,214,509,250,485,232,485,250,44.65537,10.934762,2586,1553
53,25.15,1,car,0.8518,0,462,238,685,119,573,119,685,44.655584,10.934352,1471,973
54,25.515,2,car,0.9192,552,280,669,367,610,323,610,367,44.65548,10.934468,1787,1255
54,25.515,3,car,0.7673,540,246,629,304,584,275,584,304,44.655432,10.934572,2070,1386
54,25.515,4,car,0.8242,499,225,565,273,532,249,532,273,44.655401,10.934665,2323,1471
54,25.515,8,car,0.7771,462,214,511,251,486,232,486,251,44.655372,10.934758,2574,1548
54,25.515,1,car,0.7249,0,460,231,696,115,578,115,696,44.655585,10.934349,1463,970
54,25.515,6,bicycle,0.6968,78,354,134,457,106,405,106,457,44.65555,10.934471,1795,1064
55,25.874,2,car,0.9041,547,275,672,369,609,322,609,369,44.655481,10.934466,1781,1252
55,25.874,3,car,0.6178,543,245,632,304,587,274,587,304,44.655431,10.934571,2068,1387
55,25.874,4,car,0.837,498,224,565,273,531,248,531,273,44.655401,10.934665,2323,1470
55,25.874,8,car,0.82,461,213,512,250,486,231,486,250,44.65537,10.934762,2585,1553
55,25.874,1,car,0.6962,0,467,215,700,107,583,107,700,44.655585,10.934348,1462,969
55,25.874,6,bicycle,0.7812,87,358,141,453,114,405,114,453,44.655549,10.934473,1800,1067
56,26.236,2,car,0.9224,545,278,670,370,607,324,607,370,44.655482,10.934465,1779,1250
56,26.236,3,car,0.7161,545,247,633,304,589,275,589,304,44.655431,10.934571,2067,1387
56,26.236,4,car,0.8312,498,224,565,274,531,249,531,274,44.655402,10.934662,2315,1466
56,26.236,8,car,0.8141,454,213,508,251,481,232,481,251,44.655373,10.934759,2578,1546
56,26.236,1,car,0.7227,0,446,216,708,108,577,108,708,44.655586,10.934346,1455,967
56,26.236,6,bicycle,0.8271,92,357,149,452,120,404,120,452,44.655549,10.934473,1800,1069
57,26.582,2,car,0.9232,542,277,670,372,606,324,606,372,44.655483,10.934463,1773,1246
57,26.582,4,car,0.8148,499,225,563,275,531,250,531,275,44.655403,10.934659,2307,1463
57,26.582,8,car,0.8499,446,213,502,252,474,232,474,252,44.655376,10.934758,2574,1538
57,26.582,1,car,0.7794,0,440,207,713,103,576,103,713,44.655587,10.934345,1453,965
57,26.582,6,bicycle,0.8187,98,357,155,448,126,402,126,448,44.655547,10.934475,1807,1073
58,27.002,2,car,0.9305,537,278,669,374,603,326,603,374,44.655485,10.934461,1769,1242
58,27.002,4,car,0.6703,500,228,560,275,530,251,530,275,44.655404,10.93466,2308,1462
58,27.002,8,car,0.8541,441,214,500,253,470,233,470,253,44.655378,10.934755,2566,1531
58,27.002,1,car,0.6728,0,460,186,717,93,588,93,717,44.655588,10.934345,1452,963
58,27.002,6,bicycle,0.7419,102,351,161,443,131,397,131,443,44.655546,10.934479,1817,1077
59,27.418,2,car,0.9306,533,281,667,377,600,329,600,377,44.655487,10.934459,1762,1237
59,27.418,4,car,0.7348,500,228,559,275,529,251,529,275,44.655404,10.93466,2309,1462
59,27.418,8,car,0.8558,432,216,493,254,462,235,462,254,44.655381,10.934754,2563,1523
59,27.418,1,car,0.6036,0,477,164,715,82,596,82,715,44.655588,10.934346,1457,963
59,27.418,6,bicycle,0.783,107,353,165,441,136,397,136,441,44.655545,10.93448,1820,1079
60,27.801,2,car,0.9352,529,282,666,380,597,331,597,380,44.655489,10.934456,1755,1232
60,27.801,4,car,0.8535,500,229,558,275,529,252,529,275,44.655404,10.93466,2309,1462
60,27.801,8,car,0.8397,423,217,486,255,454,236,454,255,44.655384,10.934752,2559,1515
60,27.801,1,car,0.6158,0,487,152,727,76,607,76,727,44.655589,10.934343,1449,960
60,27.801,6,bicycle,0.8094,114,355,171,438,142,396,142,438,44.655543,10.934482,1825,1083
60,27.801,3,car,0.7276,568,249,648,299,608,274,608,299,44.655424,10.934576,2081,1408
61,28.13,2,car,0.9377,527,284,665,383,596,333,596,383,44.65549,10.934453,1747,1227
61,28.13,4,car,0.8818,501,229,559,276,530,252,530,276,44.655405,10.934657,2300,1458
61,28.13,8,car,0.8637,415,217,480,255,447,236,447,255,44.655386,10.934755,2566,1511
61,28.13,6,bicycle,0.8485,115,352,177,441,146,396,146,441,44.655544,10.934478,1815,1081
61,28.13,3,car,0.8113,573,250,653,297,613,273,613,297,44.655421,10.934579,2089,1416
62,28.485,2,car,0.9333,523,284,666,385,594,334,594,385,44.655491,10.934451,1742,1224
62,28.485,4,car,0.8884,503,229,559,276,531,252,531,276,44.655405,10.934656,2299,1459
62,28.485,8,car,0.8619,407,218,475,256,441,237,441,256,44.655388,10.934753,2560,1504
62,28.485,6,bicycle,0.7441,120,349,184,439,152,394,152,439,44.655543,10.934479,1818,1084
62,28.485,3,car,0.7636,571,250,662,304,616,277,616,304,44.655428,10.934563,2046,1396
63,28.825,2,car,0.9361,518,286,663,387,590,336,590,387,44.655493,10.93445,1739,1220
63,28.825,4,car,0.8816,504,229,560,276,532,252,532,276,44.655405,10.934656,2298,1459
63,28.825,8,car,0.8769,398,218,469,257,433,237,433,257,44.655391,10.934751,2557,1496
63,28.825,6,bicycle,0.7274,126,352,187,438,156,395,156,438,44.655543,10.934479,1818,1085
63,28.825,3,car,0.864,572,251,668,307,620,279,620,307,44.655431,10.934556,2027,1389
64,29.205,2,car,0.9312,512,288,658,389,585,338,585,389,44.655494,10.934449,1736,1216
64,29.205,4,car,0.8743,504,228,561,276,532,252,532,276,44.655405,10.934656,2298,1459
64,29.205,8,car,0.8982,389,218,464,258,426,238,426,258,44.655394,10.93475,2553,1489
64,29.205,6,bicycle,0.7754,129,350,192,435,160,392,160,435,44.655542,10.934482,1824,1088
64,29.205,3,car,0.8729,569,251,675,313,622,282,622,313,44.655437,10.934544,1994,1373
65,29.577,2,car,0.9302,506,290,655,392,580,341,580,392,44.655496,10.934447,1731,1211
65,29.577,4,car,0.8723,506,228,563,277,534,252,534,277,44.655406,10.934653,2289,1456
65,29.577,8,car,0.8989,382,219,459,259,420,239,420,259,44.655396,10.934748,2548,1482
